time,marker_marker_hip_r_x,marker_marker_hip_r_y,marker_marker_hip_r_z,marker_marker_hip_l_x,marker_marker_hip_l_y,marker_marker_hip_l_z,marker_marker_shoulder_r_x,marker_marker_shoulder_r_y,marker_marker_shoulder_r_z,marker_marker_shoulder_l_x,marker_marker_shoulder_l_y,marker_marker_shoulder_l_z,marker_marker_knee_r_x,marker_marker_knee_r_y,marker_marker_knee_r_z,marker_marker_ankle_r_x,marker_marker_ankle_r_y,marker_marker_ankle_r_z,marker_marker_heel_r_x,marker_marker_heel_r_y,marker_marker_heel_r_z,marker_marker_toe_r_x,marker_marker_toe_r_y,marker_marker_toe_r_z,marker_marker_knee_l_x,marker_marker_knee_l_y,marker_marker_knee_l_z,marker_marker_ankle_l_x,marker_marker_ankle_l_y,marker_marker_ankle_l_z,marker_marker_heel_l_x,marker_marker_heel_l_y,marker_marker_heel_l_z,marker_marker_toe_l_x,marker_marker_toe_l_y,marker_marker_toe_l_z
2.35,2.8396382,0.955831,0.031666666,2.8396382,0.955831,-0.031666666,2.8993156,1.56596,0.05277778,2.8993156,1.56596,-0.05277778,2.762172,0.54837906,0.02111111,2.6175003,0.102339804,0.02111111,2.5196536,0.059099842,0.015833333,2.7619603,0.033134893,0.015833333,2.9704306,0.5708662,-0.02111111,3.092774,0.12033424,-0.02111111,3.0273776,0.03521417,-0.015833333,3.2568705,0.117187805,-0.015833333
2.36,2.8516722,0.95442265,0.031666666,2.8516722,0.95442265,-0.031666666,2.9107168,1.5646132,0.05277778,2.9107168,1.5646132,-0.05277778,2.7709446,0.5473865,0.02111111,2.6187983,0.10365561,0.02111111,2.5202923,0.06196513,0.015833333,2.7621858,0.03239613,0.015833333,2.9807568,0.56883824,-0.02111111,3.110939,0.12099898,-0.02111111,3.0474732,0.03443777,-0.015833333,3.2748835,0.1220238,-0.015833333
2.37,2.8637233,0.95310384,0.031666666,2.8637233,0.95310384,-0.031666666,2.9218118,1.5633862,0.05277778,2.9218118,1.5633862,-0.05277778,2.7803004,0.5464123,0.02111111,2.6201513,0.10527176,0.02111111,2.520923,0.06534585,0.015833333,2.762266,0.03157845,0.015833333,2.9921005,0.5672556,-0.02111111,3.125251,0.120480984,-0.02111111,3.0623643,0.033496965,-0.015833333,3.2892103,0.12253468,-0.015833333
2.38,2.875786,0.9518869,0.031666666,2.875786,0.9518869,-0.031666666,2.9326937,1.5622805,0.05277778,2.9326937,1.5622805,-0.05277778,2.7903128,0.54545,0.02111111,2.621643,0.10721117,0.02111111,2.5216336,0.06928265,0.015833333,2.76225,0.030675791,0.015833333,3.0045185,0.56614876,-0.02111111,3.1359897,0.11876625,-0.02111111,3.0722456,0.032396723,-0.015833333,3.3002484,0.11842855,-0.015833333
2.39,2.8878567,0.95077395,0.031666666,2.8878567,0.95077395,-0.031666666,2.9434383,1.5612898,0.05277778,2.9434383,1.5612898,-0.05277778,2.8010404,0.5444862,0.02111111,2.6233435,0.109493256,0.02111111,2.5225027,0.07381347,0.015833333,2.7621677,0.029683605,0.015833333,3.0179148,0.56549114,-0.02111111,3.143481,0.11603671,-0.02111111,3.0775442,0.031313233,-0.015833333,3.3081977,0.109962516,-0.015833333
2.4,2.8999443,0.9497757,0.031666666,2.8999443,0.9497757,-0.031666666,2.9538784,1.5604392,0.05277778,2.9538784,1.5604392,-0.05277778,2.8123188,0.54354507,0.02111111,2.6251714,0.11215955,0.02111111,2.5234573,0.07900001,0.015833333,2.7618806,0.028591864,0.015833333,3.0314221,0.5649832,-0.02111111,3.1480222,0.11259559,-0.02111111,3.0790796,0.030293386,-0.015833333,3.3130043,0.09860135,-0.015833333
2.41,2.91206,0.94891477,0.031666666,2.91206,0.94891477,-0.031666666,2.963809,1.5597672,0.05277778,2.963809,1.5597672,-0.05277778,2.823985,0.5426641,0.02111111,2.6270351,0.11526528,0.02111111,2.5244164,0.08492722,0.015833333,2.761221,0.02739156,0.015833333,3.0437841,0.5641823,-0.02111111,3.1505032,0.108873636,-0.02111111,3.0785708,0.029182363,-0.015833333,3.3153355,0.0868817,-0.015833333
2.42,2.9241962,0.94821185,0.031666666,2.9241962,0.94821185,-0.031666666,2.9733691,1.5592773,0.05277778,2.9733691,1.5592773,-0.05277778,2.8362446,0.54183614,0.02111111,2.6291137,0.118845105,0.02111111,2.525574,0.09166948,0.015833333,2.760275,0.02607885,0.015833333,3.0550165,0.56311584,-0.02111111,3.1519616,0.10521698,-0.02111111,3.0773625,0.028037872,-0.015833333,3.3162875,0.076013416,-0.015833333
2.4299999999999997,2.9363394,0.94768196,0.031666666,2.9363394,0.94768196,-0.031666666,2.9827967,1.5589597,0.05277778,2.9827967,1.5589597,-0.05277778,2.84945,0.5410317,0.02111111,2.6317,0.12293112,0.02111111,2.5272434,0.09930991,0.015833333,2.7592185,0.02464918,0.015833333,3.06588,0.5620866,-0.02111111,3.1528187,0.1017952,-0.02111111,3.0758789,0.02697232,-0.015833333,3.3163607,0.066409044,-0.015833333
2.44,2.948485,0.9473525,0.031666666,2.948485,0.9473525,-0.031666666,2.9921715,1.5588346,0.05277778,2.9921715,1.5588346,-0.05277778,2.8638387,0.5402542,0.02111111,2.635035,0.12757528,0.02111111,2.5296936,0.107966766,0.015833333,2.7581246,0.023078859,0.015833333,3.076655,0.5612271,-0.02111111,3.153009,0.09866756,-0.02111111,3.0741327,0.025896188,-0.015833333,3.3156085,0.058701333,-0.015833333
2.45,2.960623,0.94723475,0.031666666,2.960623,0.94723475,-0.031666666,3.001676,1.5588993,0.05277778,3.001676,1.5588993,-0.05277778,2.8797176,0.5394987,0.02111111,2.6394598,0.13281214,0.02111111,2.5333087,0.11774785,0.015833333,2.7571197,0.021335356,0.015833333,3.0874734,0.56060266,-0.02111111,3.1527057,0.09594029,-0.02111111,3.072251,0.024905864,-0.015833333,3.3143303,0.052913617,-0.015833333
2.46,2.9727197,0.94727653,0.031666666,2.9727197,0.94727653,-0.031666666,3.011918,1.5590627,0.05277778,3.011918,1.5590627,-0.05277778,2.897676,0.53870195,0.02111111,2.645622,0.1386027,0.02111111,2.5388026,0.1286789,0.015833333,2.7566073,0.019372381,0.015833333,3.099572,0.5606165,-0.02111111,3.1522934,0.093871236,-0.02111111,3.0706031,0.024230227,-0.015833333,3.3129697,0.049631193,-0.015833333
2.4699999999999998,2.9847908,0.94750917,0.031666666,2.9847908,0.94750917,-0.031666666,3.0226295,1.559381,0.05277778,3.0226295,1.559381,-0.05277778,2.9175355,0.5379902,0.02111111,2.6537035,0.14493504,0.02111111,2.5464473,0.14080852,0.015833333,2.7564182,0.01711981,0.015833333,3.1119664,0.5609423,-0.02111111,3.1517804,0.09241858,-0.02111111,3.0691128,0.023917127,-0.015833333,3.3116014,0.04812325,-0.015833333
2.48,2.9968584,0.9479589,0.031666666,2.9968584,0.9479589,-0.031666666,3.0333986,1.5599096,0.05277778,3.0333986,1.5599096,-0.05277778,2.9388797,0.537512,0.02111111,2.6637893,0.15167207,0.02111111,2.556452,0.15401743,0.015833333,2.756249,0.0144898,0.015833333,3.1232939,0.5611106,-0.02111111,3.1512306,0.091331005,-0.02111111,3.0676808,0.023907393,-0.015833333,3.3102841,0.04693733,-0.015833333
2.49,3.008925,0.9485959,0.031666666,3.008925,0.9485959,-0.031666666,3.0441835,1.5606217,0.05277778,3.0441835,1.5606217,-0.05277778,2.9613519,0.5373509,0.02111111,2.676149,0.15842766,0.02111111,2.5692444,0.16786598,0.015833333,2.7560012,0.011313587,0.015833333,3.1333485,0.5610246,-0.02111111,3.1506715,0.09044397,-0.02111111,3.0663161,0.02404549,-0.015833333,3.3090394,0.04577457,-0.015833333
2.5,3.0209856,0.9493768,0.031666666,3.0209856,0.9493768,-0.031666666,3.055076,1.5614688,0.05277778,3.055076,1.5614688,-0.05277778,2.9844284,0.5375644,0.02111111,2.6910095,0.16458338,0.02111111,2.5852244,0.18158595,0.015833333,2.7556248,0.007372126,0.015833333,3.1423407,0.56073505,-0.02111111,3.1501634,0.08969593,-0.02111111,3.0650823,0.02425282,-0.015833333,3.3079195,0.04466873,-0.015833333
2.51,3.0330338,0.9502298,0.031666666,3.0330338,0.9502298,-0.031666666,3.066193,1.5623729,0.05277778,3.066193,1.5623729,-0.05277778,3.0077472,0.53813255,0.02111111,2.7081792,0.16979831,0.02111111,2.6043181,0.1944994,0.015833333,2.7552552,0.0031757504,0.015833333,3.1506164,0.56031334,-0.02111111,3.149821,0.08906448,-0.02111111,3.0640774,0.024520203,-0.015833333,3.3070219,0.04361885,-0.015833333
2.52,3.0450711,0.9509565,0.031666666,3.0450711,0.9509565,-0.031666666,3.0775084,1.5631385,0.05277778,3.0775084,1.5631385,-0.05277778,3.0316498,0.53888,0.02111111,2.7253168,0.1759358,0.02111111,2.6234868,0.20669988,0.015833333,2.7581573,0.0035974234,0.015833333,3.1585827,0.5597105,-0.02111111,3.1496394,0.08842859,-0.02111111,3.0633214,0.02469096,-0.015833333,3.3063438,0.042767234,-0.015833333
2.53,3.057105,0.9515992,0.031666666,3.057105,0.9515992,-0.031666666,3.0888896,1.5638154,0.05277778,3.0888896,1.5638154,-0.05277778,3.0559354,0.5398822,0.02111111,2.7420654,0.18329611,0.02111111,2.64191,0.21843873,0.015833333,2.7650673,0.00815548,0.015833333,3.1661663,0.55895066,-0.02111111,3.1495404,0.08778933,-0.02111111,3.062729,0.024770427,-0.015833333,3.3058064,0.042092122,-0.015833333
2.54,3.069137,0.9522105,0.031666666,3.069137,0.9522105,-0.031666666,3.100303,1.5644584,0.05277778,3.100303,1.5644584,-0.05277778,3.0804493,0.54121196,0.02111111,2.758633,0.19174358,0.02111111,2.6596355,0.2298788,0.015833333,2.7758462,0.015678331,0.015833333,3.1732519,0.55806404,-0.02111111,3.1494858,0.08715561,-0.02111111,3.0622635,0.024758644,-0.015833333,3.3053749,0.04159739,-0.015833333
2.55,3.081156,0.9528421,0.031666666,3.081156,0.9528421,-0.031666666,3.1119547,1.5651085,0.05277778,3.1119547,1.5651085,-0.05277778,3.1052861,0.5429596,0.02111111,2.7760522,0.20054829,0.02111111,2.677841,0.24079122,0.015833333,2.7899683,0.024425343,0.015833333,3.1799026,0.55714583,-0.02111111,3.149635,0.08659172,-0.02111111,3.0620584,0.024748363,-0.015833333,3.305196,0.04120806,-0.015833333
2.56,3.0931647,0.95353234,0.031666666,3.0931647,0.95353234,-0.031666666,3.1237967,1.5658071,0.05277778,3.1237967,1.5658071,-0.05277778,3.1302688,0.5451691,0.02111111,2.7945387,0.20931399,0.02111111,2.696878,0.25110185,0.015833333,2.8065872,0.033499926,0.015833333,3.1860745,0.55623776,-0.02111111,3.1499555,0.08611384,-0.02111111,3.0620732,0.024761874,-0.015833333,3.3052316,0.040907882,-0.015833333
2.57,3.1051655,0.9543111,0.031666666,3.1051655,0.9543111,-0.031666666,3.135783,1.5665866,0.05277778,3.135783,1.5665866,-0.05277778,3.1551425,0.54784465,0.02111111,2.8141687,0.21759373,0.02111111,2.716843,0.260418,0.015833333,2.825479,0.042278305,0.015833333,3.1917384,0.5553807,-0.02111111,3.1504166,0.08574015,-0.02111111,3.0622659,0.024827726,-0.015833333,3.3054442,0.040672608,-0.015833333
2.58,3.117159,0.9551965,0.031666666,3.117159,0.9551965,-0.031666666,3.1478996,1.5674659,0.05277778,3.1478996,1.5674659,-0.05277778,3.1796875,0.5509568,0.02111111,2.83502,0.22489586,0.02111111,2.7377834,0.26819637,0.015833333,2.846732,0.050212532,0.015833333,3.1969135,0.5546199,-0.02111111,3.1510186,0.08549523,-0.02111111,3.06262,0.024990045,-0.015833333,3.3058224,0.0404604,-0.015833333
2.59,3.1291473,0.95620066,0.031666666,3.1291473,0.95620066,-0.031666666,3.160114,1.5684587,0.05277778,3.160114,1.5684587,-0.05277778,3.2035959,0.55442464,0.02111111,2.857086,0.23065868,0.02111111,2.7595816,0.27366176,0.015833333,2.8708305,0.056842968,0.015833333,3.2016242,0.55399454,-0.02111111,3.1517525,0.08540282,-0.02111111,3.0631077,0.025294911,-0.015833333,3.3063438,0.040225606,-0.015833333
2.6,3.1411324,0.95732975,0.031666666,3.1411324,0.95732975,-0.031666666,3.172384,1.5695733,0.05277778,3.172384,1.5695733,-0.05277778,3.2265103,0.55811596,0.02111111,2.8803627,0.23424202,0.02111111,2.7821367,0.275935,0.015833333,2.8982732,0.06169437,0.015833333,3.2059462,0.55354744,-0.02111111,3.1526253,0.085495025,-0.02111111,3.0637093,0.025811143,-0.015833333,3.3069959,0.03989537,-0.015833333
2.61,3.153115,0.9585663,0.031666666,3.153115,0.9585663,-0.031666666,3.1847055,1.5707924,0.05277778,3.1847055,1.5707924,-0.05277778,3.2483168,0.5619074,0.02111111,2.9049408,0.23527345,0.02111111,2.8056066,0.27464274,0.015833333,2.928937,0.06446111,0.015833333,3.2100923,0.55331874,-0.02111111,3.1536996,0.085807145,-0.02111111,3.0644531,0.026622254,-0.015833333,3.307812,0.039394513,-0.015833333
2.62,3.165096,0.959882,0.031666666,3.165096,0.959882,-0.031666666,3.1970534,1.5720892,0.05277778,3.1970534,1.5720892,-0.05277778,3.268937,0.5656704,0.02111111,2.9309103,0.23355359,0.02111111,2.8302057,0.26965553,0.015833333,2.9624994,0.06499688,0.015833333,3.2142518,0.55331814,-0.02111111,3.154944,0.08635542,-0.02111111,3.0653195,0.027736068,-0.015833333,3.30876,0.038854055,-0.015833333
2.63,3.1770754,0.9612192,0.031666666,3.1770754,0.9612192,-0.031666666,3.209431,1.5734054,0.05277778,3.209431,1.5734054,-0.05277778,3.2885685,0.56933475,0.02111111,2.9582188,0.22952059,0.02111111,2.8560157,0.2615104,0.015833333,2.9986112,0.06389135,0.015833333,3.2185166,0.55349886,-0.02111111,3.156269,0.087105125,-0.02111111,3.0662696,0.029055737,-0.015833333,3.3097796,0.038523808,-0.015833333
2.6399999999999997,3.1890535,0.96253526,0.031666666,3.1890535,0.96253526,-0.031666666,3.221833,1.5746989,0.05277778,3.221833,1.5746989,-0.05277778,3.30725,0.5728147,0.02111111,2.986824,0.22347775,0.02111111,2.8830948,0.2504966,0.015833333,3.0371835,0.061702028,0.015833333,3.2228544,0.5538074,-0.02111111,3.157633,0.088005215,-0.02111111,3.0672758,0.030510616,-0.015833333,3.310841,0.038422763,-0.015833333
2.65,3.2010279,0.9637819,0.031666666,3.2010279,0.9637819,-0.031666666,3.2343018,1.5759189,0.05277778,3.2343018,1.5759189,-0.05277778,3.3251843,0.5760857,0.02111111,3.0168328,0.21583739,0.02111111,2.9117477,0.23733534,0.015833333,3.077455,0.05865185,0.015833333,3.2272916,0.5541949,-0.02111111,3.1590853,0.08900362,-0.02111111,3.0683742,0.03206508,-0.015833333,3.3119848,0.038433846,-0.015833333
2.66,3.2129965,0.96491367,0.031666666,3.2129965,0.96491367,-0.031666666,3.246875,1.5770175,0.05277778,3.246875,1.5770175,-0.05277778,3.3425255,0.5791254,0.02111111,3.0482593,0.2070466,0.02111111,2.9420915,0.22265413,0.015833333,3.1190255,0.055080056,0.015833333,3.2318535,0.55461365,-0.02111111,3.1606593,0.090051025,-0.02111111,3.0695927,0.03367888,-0.015833333,3.3132393,0.038474396,-0.015833333
2.67,3.2249596,0.9658975,0.031666666,3.2249596,0.9658975,-0.031666666,3.2595522,1.5779613,0.05277778,3.2595522,1.5779613,-0.05277778,3.3592758,0.58187675,0.02111111,3.0810146,0.19744247,0.02111111,2.9740777,0.206739,0.015833333,3.161956,0.051534474,0.015833333,3.2364936,0.55502003,-0.02111111,3.1623425,0.09110126,-0.02111111,3.0709207,0.03530179,-0.015833333,3.3145938,0.038499527,-0.015833333
2.6799999999999997,3.2369137,0.9667001,0.031666666,3.2369137,0.9667001,-0.031666666,3.2723916,1.5787132,0.05277778,3.2723916,1.5787132,-0.05277778,3.375566,0.5843371,0.02111111,3.1151166,0.18740115,0.02111111,3.007796,0.19017494,0.015833333,3.2058284,0.04815407,0.015833333,3.2413018,0.5553836,-0.02111111,3.1641695,0.092126936,-0.02111111,3.0723915,0.036911145,-0.015833333,3.3160803,0.0384871,-0.015833333
2.69,3.2488568,0.96730393,0.031666666,3.2488568,0.96730393,-0.031666666,3.2854228,1.5792531,0.05277778,3.2854228,1.5792531,-0.05277778,3.3914206,0.58648396,0.02111111,3.150611,0.17715538,0.02111111,3.043314,0.17342289,0.015833333,3.2502697,0.04475239,0.015833333,3.2463155,0.5556809,-0.02111111,3.1661503,0.093106866,-0.02111111,3.074014,0.038485873,-0.015833333,3.317708,0.03842656,-0.015833333
2.7,3.2607894,0.9676917,0.031666666,3.2607894,0.9676917,-0.031666666,3.2986536,1.579562,0.05277778,3.2986536,1.579562,-0.05277778,3.4068687,0.58829814,0.02111111,3.1873317,0.1670526,0.02111111,3.0804555,0.15684357,0.015833333,3.2952273,0.04169204,0.015833333,3.2515178,0.55588436,-0.02111111,3.1682682,0.09401497,-0.02111111,3.0757785,0.03999211,-0.015833333,3.3194668,0.03831706,-0.015833333
2.71,3.27271,0.96785605,0.031666666,3.27271,0.96785605,-0.031666666,3.3120966,1.5796301,0.05277778,3.3120966,1.5796301,-0.05277778,3.4218318,0.58972883,0.02111111,3.2250903,0.15730986,0.02111111,3.1190574,0.14047375,0.015833333,3.3409088,0.039634034,0.015833333,3.2569337,0.5559783,-0.02111111,3.1705136,0.09484032,-0.02111111,3.0776756,0.04141842,-0.015833333,3.3213477,0.038162094,-0.015833333
2.7199999999999998,3.2846181,0.9677951,0.031666666,3.2846181,0.9677951,-0.031666666,3.325761,1.5794536,0.05277778,3.325761,1.5794536,-0.05277778,3.4362333,0.5907301,0.02111111,3.2637117,0.14811441,0.02111111,3.1590147,0.12436465,0.015833333,3.3873456,0.039207444,0.015833333,3.2625914,0.55595136,-0.02111111,3.1728764,0.095577925,-0.02111111,3.079695,0.042760648,-0.015833333,3.3233416,0.037967935,-0.015833333
2.73,3.2965133,0.9675275,0.031666666,3.2965133,0.9675275,-0.031666666,3.3396616,1.5790478,0.05277778,3.3396616,1.5790478,-0.05277778,3.4499488,0.5912565,0.02111111,3.3033562,0.1395109,0.02111111,3.20044,0.10896725,0.015833333,3.4340088,0.03945277,0.015833333,3.268525,0.555812,-0.02111111,3.175362,0.09624168,-0.02111111,3.0818386,0.0440399,-0.015833333,3.325451,0.037735082,-0.015833333
2.74,3.3083968,0.9670677,0.031666666,3.3083968,0.9670677,-0.031666666,3.353767,1.5784272,0.05277778,3.353767,1.5784272,-0.05277778,3.4627135,0.5911976,0.02111111,3.3438694,0.13161293,0.02111111,3.243274,0.09413783,0.015833333,3.4811368,0.04114744,0.015833333,3.2747202,0.55556226,-0.02111111,3.177938,0.09684062,-0.02111111,3.0840702,0.045270827,-0.015833333,3.327639,0.037460983,-0.015833333
2.75,3.3202689,0.96642965,0.031666666,3.3202689,0.96642965,-0.031666666,3.3680646,1.5776043,0.05277778,3.3680646,1.5776043,-0.05277778,3.4744403,0.59052336,0.02111111,3.3853319,0.124652416,0.02111111,3.2875168,0.08042406,0.015833333,3.5284238,0.04367359,0.015833333,3.2811913,0.55520487,-0.02111111,3.1805916,0.09738544,-0.02111111,3.0863752,0.04647026,-0.015833333,3.329891,0.03714729,-0.015833333
2.76,3.3321366,0.96561587,0.031666666,3.3321366,0.96561587,-0.031666666,3.3824408,1.5765891,0.05277778,3.3824408,1.5765891,-0.05277778,3.485139,0.58923864,0.02111111,3.4272957,0.11903149,0.02111111,3.3326683,0.068330124,0.015833333,3.5754507,0.047271192,0.015833333,3.2878525,0.5547327,-0.02111111,3.183241,0.097877204,-0.02111111,3.0886724,0.04763803,-0.015833333,3.332125,0.036797184,-0.015833333
2.77,3.3440046,0.9646256,0.031666666,3.3440046,0.9646256,-0.031666666,3.3967993,1.5753887,0.05277778,3.3967993,1.5753887,-0.05277778,3.494907,0.587392,0.02111111,3.4690957,0.11510125,0.02111111,3.378109,0.058116306,0.015833333,3.6217453,0.05281146,0.015833333,3.2946773,0.5541366,-0.02111111,3.1858182,0.09832099,-0.02111111,3.0908933,0.048782744,-0.015833333,3.3342733,0.036419474,-0.015833333
2.78,3.3558815,0.9634616,0.031666666,3.3558815,0.9634616,-0.031666666,3.4109974,1.5740196,0.05277778,3.4109974,1.5740196,-0.05277778,3.5039709,0.58509094,0.02111111,3.5096729,0.113056004,0.02111111,3.4227724,0.05001156,0.015833333,3.6662261,0.060825385,0.015833333,3.3016484,0.55341,-0.02111111,3.1882432,0.0987311,-0.02111111,3.0929523,0.049930457,-0.015833333,3.3362486,0.036015105,-0.015833333
2.79,3.3677769,0.96215355,0.031666666,3.3677769,0.96215355,-0.031666666,3.4248579,1.572531,0.05277778,3.4248579,1.572531,-0.05277778,3.512495,0.58244264,0.02111111,3.5480235,0.112769336,0.02111111,3.4655678,0.04401332,0.015833333,3.7077465,0.07114496,0.015833333,3.3087273,0.5525754,-0.02111111,3.1904342,0.09915078,-0.02111111,3.0947583,0.051144272,-0.015833333,3.3379548,0.035581473,-0.015833333
2.8,3.3796973,0.9607368,0.031666666,3.3796973,0.9607368,-0.031666666,3.4382694,1.5709729,0.05277778,3.4382694,1.5709729,-0.05277778,3.520708,0.57958305,0.02111111,3.5833182,0.113875836,0.02111111,3.505522,0.03989127,0.015833333,3.7453372,0.08319636,0.015833333,3.3159454,0.5516578,-0.02111111,3.1923628,0.099629134,-0.02111111,3.0962706,0.052500013,-0.015833333,3.3393433,0.03510925,-0.015833333
2.81,3.391645,0.959255,0.031666666,3.391645,0.959255,-0.031666666,3.4511995,1.569396,0.05277778,3.4511995,1.569396,-0.05277778,3.5289662,0.5766989,0.02111111,3.615069,0.11587733,0.02111111,3.5416977,0.03750608,0.015833333,3.7784767,0.095147215,0.015833333,3.323399,0.5506848,-0.02111111,3.1940615,0.10022038,-0.02111111,3.0975087,0.05408235,-0.015833333,3.3404217,0.034588203,-0.015833333
2.82,3.4036214,0.9577502,0.031666666,3.4036214,0.9577502,-0.031666666,3.463617,1.567848,0.05277778,3.463617,1.567848,-0.05277778,3.5375743,0.5739416,0.02111111,3.642797,0.118124306,0.02111111,3.5734038,0.036216456,0.015833333,3.8068428,0.10616669,0.015833333,3.3311503,0.549683,-0.02111111,3.1955569,0.10097724,-0.02111111,3.0984898,0.05597097,-0.015833333,3.341192,0.034009144,-0.015833333
2.83,3.415625,0.9562644,0.031666666,3.415625,0.9562644,-0.031666666,3.4755492,1.5663693,0.05277778,3.4755492,1.5663693,-0.05277778,3.5468109,0.5714447,0.02111111,3.6663225,0.119992584,0.02111111,3.6001925,0.035437554,0.015833333,3.8304727,0.1151731,0.015833333,3.3392785,0.5486765,-0.02111111,3.1969118,0.1019482,-0.02111111,3.0992699,0.058239173,-0.015833333,3.341691,0.033364072,-0.015833333
2.84,3.4276526,0.954834,0.031666666,3.4276526,0.954834,-0.031666666,3.4870641,1.5649889,0.05277778,3.4870641,1.5649889,-0.05277778,3.556916,0.56931806,0.02111111,3.6856775,0.1209864,0.02111111,3.621809,0.034719087,0.015833333,3.8496869,0.12108119,0.015833333,3.3478837,0.5476804,-0.02111111,3.1982098,0.103176236,-0.02111111,3.0999284,0.060953353,-0.015833333,3.3419728,0.032647856,-0.015833333
2.85,3.4396982,0.9534863,0.031666666,3.4396982,0.9534863,-0.031666666,3.4982555,1.5637238,0.05277778,3.4982555,1.5637238,-0.05277778,3.568071,0.5676428,0.02111111,3.7010622,0.120813936,0.02111111,3.6381757,0.033830687,0.015833333,3.8650022,0.12291758,0.015833333,3.3570635,0.5466999,-0.02111111,3.1995442,0.10469484,-0.02111111,3.1005592,0.064167924,-0.015833333,3.3421013,0.031854257,-0.015833333
2.86,3.4517562,0.95223695,0.031666666,3.4517562,0.95223695,-0.031666666,3.5092258,1.5625778,0.05277778,3.5092258,1.5625778,-0.05277778,3.5803692,0.56646407,0.02111111,3.7127712,0.11941281,0.02111111,3.6494255,0.032755077,0.015833333,3.8769114,0.12014429,0.015833333,3.3669035,0.5457302,-0.02111111,3.201007,0.10652876,-0.02111111,3.1012578,0.067925975,-0.015833333,3.3421345,0.030977935,-0.015833333
2.87,3.4638216,0.95108944,0.031666666,3.4638216,0.95108944,-0.031666666,3.5200613,1.5615449,0.05277778,3.5200613,1.5615449,-0.05277778,3.5937688,0.5657757,0.02111111,3.7211268,0.11692473,0.02111111,3.655922,0.031641543,0.015833333,3.8856864,0.112850875,0.015833333,3.3774707,0.5447576,-0.02111111,3.2026742,0.108697236,-0.02111111,3.1021073,0.07226495,-0.015833333,3.3421104,0.030013427,-0.015833333
2.88,3.4759042,0.95005894,0.031666666,3.4759042,0.95005894,-0.031666666,3.5305948,1.5606551,0.05277778,3.5305948,1.5606551,-0.05277778,3.6073651,0.5652705,0.02111111,3.7264495,0.11365494,0.02111111,3.658383,0.030626852,0.015833333,3.8913724,0.102059126,0.015833333,3.3886096,0.54380816,-0.02111111,3.204466,0.11124691,-0.02111111,3.1030347,0.07725419,-0.015833333,3.3418932,0.028949328,-0.015833333
2.8899999999999997,3.488099,0.9486934,0.031666666,3.488099,0.9486934,-0.031666666,3.5391116,1.559608,0.05277778,3.5391116,1.559608,-0.05277778,3.6194942,0.5638313,0.02111111,3.7232673,0.10772002,0.02111111,3.6504283,0.028863613,0.015833333,3.887989,0.08319256,0.015833333,3.3999052,0.54243094,-0.02111111,3.2001414,0.116226286,-0.02111111,3.0972679,0.08673077,-0.015833333,3.3335438,0.027061261,-0.015833333
2.9,3.5002425,0.9480506,0.031666666,3.5002425,0.9480506,-0.031666666,3.54854,1.5591857,0.05277778,3.54854,1.5591857,-0.05277778,3.6303496,0.562685,0.02111111,3.7244606,0.10410079,0.02111111,3.649067,0.027708422,0.015833333,3.8885834,0.0726364,0.015833333,3.4123943,0.5416229,-0.02111111,3.2023058,0.119966656,-0.02111111,3.0985045,0.09375442,-0.015833333,3.3325043,0.025703736,-0.015833333
2.9099999999999997,3.5123875,0.9475844,0.031666666,3.5123875,0.9475844,-0.031666666,3.5579305,1.558931,0.05277778,3.5579305,1.558931,-0.05277778,3.6411262,0.56168866,0.02111111,3.72513,0.1007615,0.02111111,3.6475031,0.026660658,0.015833333,3.888398,0.063489825,0.015833333,3.4259586,0.54082686,-0.02111111,3.205091,0.12422195,-0.02111111,3.100375,0.101703286,-0.015833333,3.3314242,0.024224252,-0.015833333
2.92,3.524527,0.94731396,0.031666666,3.524527,0.94731396,-0.031666666,3.5674086,1.5588529,0.05277778,3.5674086,1.5588529,-0.05277778,3.6521533,0.56098354,0.02111111,3.725147,0.0977647,0.02111111,3.6457303,0.025582623,0.015833333,3.8874404,0.056614924,0.015833333,3.4408734,0.5400387,-0.02111111,3.2087805,0.12903795,-0.02111111,3.1031933,0.110693105,-0.015833333,3.3304045,0.022592254,-0.015833333
2.9299999999999997,3.5366533,0.94724995,0.031666666,3.5366533,0.94724995,-0.031666666,3.5771244,1.5589533,0.05277778,3.5771244,1.5589533,-0.05277778,3.6633706,0.560562,0.02111111,3.724773,0.09522894,0.02111111,3.643901,0.024660647,0.015833333,3.8860936,0.051671334,0.015833333,3.4573982,0.53926706,-0.02111111,3.2137113,0.13444507,-0.02111111,3.1073453,0.120828435,-0.015833333,3.3295484,0.020765744,-0.015833333
2.94,3.5487406,0.947351,0.031666666,3.5487406,0.947351,-0.031666666,3.5875428,1.5591624,0.05277778,3.5875428,1.5591624,-0.05277778,3.6756687,0.56071156,0.02111111,3.7243145,0.09336412,0.02111111,3.6423063,0.024088044,0.015833333,3.8847156,0.049077347,0.015833333,3.475983,0.5384847,-0.02111111,3.220466,0.14040011,-0.02111111,3.1134872,0.13212802,-0.015833333,3.3291686,0.01868949,-0.015833333
