time,force_r_x,force_r_y,cop_r_x,force_l_x,force_l_y,cop_l_x
0.98,27.275101189151293,115.03233349908137,1.4512984520127927,160.5888640561422,1019.181254873779,0.7515031180841114
0.99,29.349818630388388,196.71067869737402,1.461767880906643,173.47988173530013,978.1924358602546,0.7560607741333687
1.0,16.85003864815558,293.97876113189056,1.4693332064155091,184.02626755988004,918.5395257593109,0.7617678556051795
1.01,-7.8147868531372175,389.8006542549731,1.467365100141254,189.3925000511279,838.063078535395,0.769184523413816
1.02,-37.162761580781286,497.4191415144488,1.4450418923892652,186.65215336292277,737.5244232891869,0.7792327627533925
1.03,-67.87341573430551,605.5572149251574,1.4178605408403415,173.59104653017775,618.1379795661294,0.7924302180201488
1.04,-94.210934168164,695.3320050498916,1.3948208084214864,149.44336055192463,487.28326667982174,0.8096658586895205
1.05,-114.21991449642147,776.9356537035667,1.3754767814582665,114.41142766110039,359.3677002300274,0.8335708695634714
1.06,-129.57543482756356,846.8711733076522,1.3593438051260895,72.91255823259709,240.9554036778775,0.8667141973624085
1.07,-140.5476229853371,906.2143238091455,1.3465674960069884,26.618404400852143,105.39172101896202,0.9056469238703743
1.08,-145.7411964061214,957.4371209586097,1.3386799708770478,-3.1933974277173,3.329074456779732,1.157883502734435
1.0899999999999999,-146.95307815007172,1001.9441230390107,1.3342037047996411,-0.4877453507183977,0.493047621434725,1.23206499230489
1.1,-145.00378998526267,1038.7543658821428,1.331735867722894,-0.04836059096471335,0.04899903484939753,1.7355469101361973
1.1099999999999999,-139.61162276969225,1065.7363315396942,1.329648433130749,0.07172613173480148,-0.0716914779951853,0.843856263363451
1.1199999999999999,-131.89365890829603,1081.8324885290806,1.3277308107257024,0.11729429377109772,-0.11740836028294485,1.005785552352353
1.13,-122.92550196032364,1086.3080253103647,1.3251190399182062,0.12227070320173314,-0.12240967977963281,1.034305455862527
1.14,-112.96495128609995,1078.6850261185207,1.3209321724767773,0.10141993430828318,-0.10154619217191585,1.016059477989121
1.15,-103.06015133077354,1059.0114071768962,1.3143294803519345,0.04995499473145651,-0.05005220554862854,0.8103707167826307
1.16,-93.47300815003959,1031.3319423231228,1.3033086811477272,-0.032642657687022986,0.032597898001492084,1.968465096796944
1.17,-84.97588574155151,997.4623544359557,1.2880463664835022,-0.1470039990326038,0.14701956626874865,1.4525222725187235
1.18,-76.51559702507164,961.2147638245234,1.2766280226432345,-0.2747017633295942,0.27477749275741514,1.4024928381575812
1.19,-68.68373010792575,928.5873852528271,1.2735034217714123,-0.41402584326965935,0.41415518818343566,1.3959583759832515
1.2,-60.533097694218,897.7504559813161,1.2737417973238687,-0.5655108821043083,0.5656892485518448,1.4029146327647166
1.21,-52.885339123960264,869.3785867392144,1.274817034258296,-0.7540571744484386,0.7542916286819947,1.4166815899324938
1.22,-46.286865582689245,844.8443469352151,1.2762908117433773,-0.9619613258467238,0.9622494608959054,1.434265410978833
1.23,-40.68762777944949,825.0233829377738,1.2780237787661604,-1.1855969811852116,1.1859326948382078,1.4533031198932875
1.24,-36.061013713331384,810.2073215064336,1.279979304676567,-1.5493288340685898,1.549753759198083,1.4747399960832717
1.25,-31.97007154240545,800.5611199288976,1.2821254481269828,-1.9868031651519578,1.9873179410788016,1.4966343692231574
1.26,-28.64225768919748,796.070839958281,1.2844996735081045,-2.7394758028835753,2.740163929056772,1.5191664756277987
1.27,-25.23499619825865,795.9655457935698,1.286984154520425,-3.811574237769888,3.812486168554879,1.5414052644778002
1.28,-21.52207101607719,799.6130484466191,1.2895446938255903,-5.821352418463748,5.822690150417564,1.5632683057612764
1.29,-17.41403130302079,807.1162421016029,1.2921561052400152,-8.948102294162858,8.950088692357916,1.5858530556850894
1.3,-12.291962084599612,818.4895655222201,1.2947401168568617,-11.338893651048275,11.341385697220304,1.6119465435801306
1.31,-6.21937369948918,833.4845930728337,1.2972531961517002,-9.156705260004088,9.158742059055392,1.644486198348134
1.3199999999999998,0.32824764125057954,850.993858937931,1.299712922841219,-5.748098250569159,5.749402364266317,1.6913866271189641
1.33,7.719572448007116,870.3800302170264,1.301999266218565,-3.1148385767881503,3.1155725942889485,1.7735850576881982
1.3399999999999999,15.55217947230777,890.9241550820034,1.3040862440893053,-2.4907753995159223,2.491403693636542,1.8649110014816122
1.35,23.620778415429594,912.4540081495651,1.3060020484385888,-2.545214856791918,2.545927499862595,1.935612073083207
1.3599999999999999,32.811472044093605,934.8525413386967,1.307682017686421,-2.880078775687707,2.8810161040351403,1.9816133763972266
1.37,43.94679901997985,957.480952579953,1.3090801770135614,-3.2641538459635515,3.265457183599179,2.0156110918144776
1.38,55.4433942740178,979.7210317405799,1.3104307966253987,-3.6598700033109255,3.6617899210333036,2.039739218368523
1.39,66.5490222138602,1000.7007875864296,1.3118974025052144,-4.147353757270905,4.150464143780159,2.057988551462293
1.4,77.90747102048591,1019.4817959439357,1.3135233935497,-4.838281495286398,4.844149509708751,2.071114572001441
1.41,89.65101383227416,1035.2730011046874,1.3153994058262253,-6.014744771022154,6.028716920851445,2.0817814013396365
1.42,102.42541923720528,1047.2569482378929,1.3175544016354328,-8.032186551701155,8.079680852890293,2.0910207816101964
1.43,116.28175157512582,1054.2267562700329,1.3200531114484728,-11.074567961713717,11.390905884272307,2.0975787992143946
1.44,129.62279295799092,1055.0482939515857,1.3229942231096672,-9.463294279345293,17.670646553098567,2.070666464925117
1.45,143.0752295150724,1047.1234200583613,1.3262137885702818,6.7584839775119745,38.164255247798,2.025565746043158
1.46,156.7078539124188,1027.201680825857,1.329839016629327,23.471409721316412,93.65707398021863,2.028528002538748
1.47,169.94393235171756,991.7270141047532,1.3341354536067307,30.14391805883345,171.2566199342616,2.0387730423126
1.48,181.31860390894943,938.3267839077806,1.3394232878924102,21.726624758519065,265.0866500192356,2.047676678013245
1.49,188.7573484338918,864.4676369932342,1.3461543386927288,0.11204474615185687,359.66936630318435,2.0511207214349887
1.5,189.04569968101745,770.3378126036326,1.355318170481726,-27.67614350082995,464.38936137948275,2.0326254750992283
1.51,179.39413026884188,656.3461009645702,1.3675416562306033,-59.17059824815843,576.894931019544,2.004997721552604
1.52,158.9428875001447,526.6744125239669,1.3833151571817048,-87.65354773883165,669.6563583522809,1.980909174025413
1.53,126.80870411591411,395.4042160956573,1.404913824777091,-109.28587120008021,754.927830040383,1.96029281183209
1.54,85.64287748589672,275.4265597272015,1.4360347598760628,-125.56449688890818,828.1787004128598,1.94366893734715
1.5499999999999998,42.470328995502925,156.28928045147114,1.4764685569829414,-138.43066460631832,890.0941989291491,1.9295362407106864
1.56,-4.540341612810171,4.74994192580358,1.7290820393466138,-144.93370749932564,943.3127266378222,1.9209464070890172
1.5699999999999998,-0.699740712319561,0.7075701147407694,1.7906807023513458,-146.9814128347266,989.8057807438397,1.9155425936536785
1.58,-0.0998155671157021,0.10072468932784644,2.0333292680510566,-146.08188294073778,1029.2195424683855,1.912950829122447
1.5899999999999999,0.053223534385540665,-0.05314219439894848,1.2940893913721534,-141.6284910757786,1059.2390840675714,1.910700883589879
